price,normalPrice,discount,discount_percentage,url,name
9.77,13.95,"4,19 €",-30%,https://dungeonmarvels.com/figuras/48825-figura-pop-star-wars-vinyl-darth-vader-10-cm-830395023007.html,Figura POP Star Wars Vinyl: Darth Vader 10 cm (SEMI-NUEVO)
37.36,43.95,"6,59 €",-15%,https://dungeonmarvels.com/tablero/48824-bonfire-8436578813414.html,Bonfire (SEMI-NUEVO)
15.05,21.5,"6,45 €",-30%,https://dungeonmarvels.com/cartas/48786-republica-bananera-8437021554014.html,República Bananera
6.27,8.95,"2,69 €",-30%,https://dungeonmarvels.com/accesorios/48764-fundas-standard-ultra-pro-color-sky-blue-paquete-de-100-074427156039.html,Fundas Standard Ultra Pro Color Sky Blue - Paquete De 100
6.27,8.95,"2,69 €",-30%,https://dungeonmarvels.com/accesorios/48759-fundas-standard-ultra-pro-color-smoke-grey-paquete-de-100-074427156114.html,Fundas Standard Ultra Pro Color Smoke Grey - Paquete De 100
7.5,15.004,"7,50 €",-50%,https://dungeonmarvels.com/cartas/48687-star-wars-destiny-way-of-the-force-release-kit.html,Star Wars Destiny: Way of the Force Release Kit
15,29.9959,"15,00 €",-50%,https://dungeonmarvels.com/miniaturas/48688-runewars-miniaturas-kit-de-torneo-t3-2017.html,Runewars Miniaturas Kit de torneo T3 2017
9,18.0048,"9,00 €",-50%,https://dungeonmarvels.com/cartas/48689-star-wars-lcg-kit-de-torneo-t1-2017.html,Star Wars LCG Kit de torneo T1 2017
7.97,15.9478,"7,97 €",-50%,https://dungeonmarvels.com/cartas/48690-agot-2018-3-tournament-kit.html,AGOT 2018 3 Tournament Kit
7.99,15.9841,"7,99 €",-50%,https://dungeonmarvels.com/miniaturas/48683-star-wars-x-wing-kit-de-torneo-t3-2017.html,Star Wars X-Wing Kit de torneo T3 2017
6.5,12.9954,"6,50 €",-50%,https://dungeonmarvels.com/miniaturas/48684-star-wars-x-wing-kit-de-torneo-yo-soy-tu-padre.html,Star Wars: X-Wing Kit de Torneo ¡Yo soy tu padre!
30,60.0039,"30,00 €",-50%,https://dungeonmarvels.com/miniaturas/48685-x-wing-deluxe-wave-2-kit.html,X-Wing Deluxe Wave 2 Kit
25,49.9972,"25,00 €",-50%,https://dungeonmarvels.com/cartas/48686-juego-de-tronos-2018-great-hall-kit.html,Juego de Tronos 2018 Great Hall Kit
7.99,15.9841,"7,99 €",-50%,https://dungeonmarvels.com/cartas/48677-star-wars-lcg-kit-de-torneo-t3-2017.html,Star Wars LCG Kit de torneo T3 2017
9,18.0048,"9,00 €",-50%,https://dungeonmarvels.com/cartas/48679-juego-de-tronos-kit-de-torneo-t2.html,Juego de Tronos Kit de torneo T2
7.5,14.9919,"7,50 €",-50%,https://dungeonmarvels.com/miniaturas/48680-star-wars-armada-2018-kit-de-torneo-4.html,Star Wars Armada 2018 Kit de Torneo 4
41.47,82.9455,"41,47 €",-50%,https://dungeonmarvels.com/miniaturas/48681-star-wars-x-wing-2018-store.html,Star Wars X-Wing 2018 Store
7.97,15.9478,"7,97 €",-50%,https://dungeonmarvels.com/cartas/48672-destiny-2018-3-tournament-kit.html,Destiny 2018 3 Tournament Kit
30,60.0039,"30,00 €",-50%,https://dungeonmarvels.com/miniaturas/48673-x-wing-deluxe-wave-1-kit.html,X-Wing Deluxe Wave 1 Kit
9,18.0048,"9,00 €",-50%,https://dungeonmarvels.com/cartas/48674-juego-de-tronos-kit-de-torneo-t1.html,Juego de Tronos Kit de torneo T1
7.99,15.9841,"7,99 €",-50%,https://dungeonmarvels.com/cartas/48676-juego-de-tronos-lcg-kit-de-torneo-t3-2017.html,Juego de Tronos LCG Kit de torneo T3 2017
8.05,11.5,"3,45 €",-30%,https://dungeonmarvels.com/cartas/48670-black-stories-pifias-epicas-8436564811776.html,Black Stories: Pifias Épicas
11.87,16.949999,"5,09 €",-30%,https://dungeonmarvels.com/merchandising/48650-14634-camiseta-chica-star-wars-the-mandalorian-the-child-8718526334692.html#/4-talla-l,Camiseta Chica Star Wars The Mandalorian: The Child
5.57,7.95,"2,39 €",-30%,https://dungeonmarvels.com/merchandising/48636-pack-de-2-mascaras-harry-potter-hogwarts-express-5050293855714.html,Pack de 2 Máscaras Harry Potter: Hogwarts Express
5.57,7.95,"2,39 €",-30%,https://dungeonmarvels.com/merchandising/48632-pack-de-2-mascaras-batman-5050293855547.html,Pack de 2 Máscaras Batman
5.57,7.95,"2,39 €",-30%,https://dungeonmarvels.com/merchandising/48633-pack-de-2-mascaras-dc-comics-joker-face-5050293855554.html,Pack de 2 Máscaras DC Comics: Joker Face
24.61,28.95,"4,34 €",-15%,https://dungeonmarvels.com/figuras/48583-figura-star-wars-the-mandalorian-black-series-credit-collection-ig-11-19-cm-5010993772971.html,Figura Star Wars The Mandalorian Black Series Credit Collection: Ig-11 19 cm
16.58,19.499999,"2,93 €",-15%,https://dungeonmarvels.com/figuras/48584-figura-star-wars-vintage-collection-vin-the-mandalorian-carbonized-10-cm-5010993785520.html,Figura Star Wars Vintage Collection: Vin The Mandalorian Carbonized 10 cm
28.13,37.500001,"9,38 €",-25%,https://dungeonmarvels.com/tablero/48475-bonk-6430031713329.html,BONK (SEMI-NUEVO)
25.5,42.5,"17,00 €",-40%,https://dungeonmarvels.com/tablero/48472-roads-to-stalingrad-campaign-commander-series-ingles-5706569104444.html,Roads to Stalingrad - Campaign Commander Series (Inglés) (SEMI-NUEVO)
28.67,40.95,"12,29 €",-30%,https://dungeonmarvels.com/tablero/48446-ore-the-mining-game.html,Ore: The Mining Game (SEMI-NUEVO)
6.27,8.95,"2,69 €",-30%,https://dungeonmarvels.com/merchandising/48443-14629-camiseta-unisex-meeple-division-8436578812165.html#/5-talla-xl,Camiseta Unisex Meeple Division
